"AcceptedTaxonID","CommonName","Transliteration","Language","Country","Area","ReferenceID"
23898,"Zorro blanco",,"Spanish","ES","Spain",52690
23898,"Zorro de mar",,"Spanish","EC","Ecuador",40498
23898,"Zorro negro",,"Spanish","ES","Spain",39531
23898,"Zorro ojon",,"Spanish","NI","Nicaragua",13613
23898,"Zorro ojón",,"Spanish","CU","Cuba",26340
23898,"Zorro ojón",,"Spanish","MX","Mexico",27736
23898,"Zorro ojón",,"Spanish","ES","Spain",82178
23898,"Zorro olho grande",,"Portuguese","MZ","Mozambique",5213
23898,"Zorro-de-olhos-grandes",,"Portuguese","PT","Portugal",26999
23898,"Žralok mlatec velkooký",,"Czech","CZ","Czech Rep",51055
23898,"???p?a? µe?a??µat??","Alopias megalomatos","Greek","GR","Greece",41475
23898,"???","san niang sha","Mandarin Chinese","TW","Taiwan",31517
23898,"???","San niang sha","Mandarin Chinese","CN","China Main",58108
23898,"?????","da yan chang wei sha","Mandarin Chinese","CN","China Main",31517
23898,"?????","Da yan chang wei sha","Mandarin Chinese","CN","China Main",58108
23898,"????","shen hai hu jiao","Mandarin Chinese","TW","Taiwan",31517
23898,"????","Shen hai hu jiao","Mandarin Chinese","CN","China Main",58108
23898,"?????","Shen hai chang wei sha","Mandarin Chinese","CN","China Main",31517
23898,"?????","Shen hai chang wei sha","Mandarin Chinese","CN","China Main",58108
23898,"???","chang wei sha","Mandarin Chinese","TW","Taiwan",31517
23898,"???","Chang wei sha","Mandarin Chinese","CN","China Main",58108
24787,"Aasianmutakala",,"Finnish","FI","Finland",7494
24787,"Amur mud loach",,"English","RU","Russian Fed",26334
24787,"Amur weatherfish",,"English","RU","Russian Fed",1441
24787,"???????? ????","Amurskii v'yun","Russian","RU","Russian Fed",1441
24787,"Cá Ch?ch bùn",,"Vietnamese","VN","Viet Nam",51882
24787,"Cá diét",,"Vietnamese","KH","Cambodia",4515
24787,"Dojo",,"Tagalog","PH","Philippines",2858
24787,"Dojo",,"English",,"Hawaii",44091
24787,"Dojô",,"Japanese","JP","Japan",559
24787,"Dojou",,"Japanese","JP","Japan",79886
24787,"Japanese loach",,"English","PH","Philippines",81887
24787,"Japanese weatherfish",,"English","IN","India",4832
24787,"Japanese weatherfish",,"English","RU","Russian Fed",1441
24787,"Japanese weatherfish",,"English","US","USA",4537
24787,"Kinesisk smerling",,"Danish","DK","Denmark",51471
24787,"Kinesisk Vejrfisk",,"Danish","DK","Denmark",51471
24787,"Loche asiatique",,"French","FR","France",82178
24787,"Loche d'étang",,"French","FR","France",56807
24787,"Misgurno",,"Spanish","ES","Spain",56807
24787,"Misgurno de Asia",,"Spanish","ES","Spain",82178
24787,"Nai chau",,"Cantonese","HK","Hong Kong",4832
24787,"Oriental weatherfish",,"English","RU","Russian Fed",1441
24787,"Oriental weatherfish",,"English","GB","UK",1739
24787,"Oriental weatherfish",,"English","US","USA",52299
24787,"Oriental weatherfish",,"English",,"Hawaii",44091
24787,"Oriental weatherloach",,"English","AU","Australia",44894
24787,"Ostasiatischer Schlammpeitzger",,"German","DE","Germany",2060
24787,"Pond loach",,"English","TW","Taiwan",40297
24787,"Pond loach",,"English","HK","Hong Kong",4832
24787,"Pond loach",,"English","GB","UK",83882
24787,"U-u",,"Unknown","PH","Philippines",81820
24787,"????????? ????","Vostochnyi  v'yun","Russian","RU","Russian Fed",30503
24787,"Weather  loach",,"English",,"Hawaii",44091
24787,"Weather loach",,"English","AU","Australia",12559
24787,"Weather loach",,"English","PH","Philippines",12157
24787,"Yuyu",,"Ifugao","PH","Philippines",
24787,"????","Dojou","Japanese","JP","Japan",79886
24787,"???","Mikkuri","Korean","KR","Korea Rep",77001
24787,"??","tu ciou","Mandarin Chinese","TW","Taiwan",40116
24787,"??","Tu qiu","Mandarin Chinese","CN","China Main",58108
24787,"??","ni ciou","Mandarin Chinese","CN","China Main",31517
24787,"??","ni ciou","Mandarin Chinese","TW","Taiwan",31517
24787,"??","Ni qiu","Mandarin Chinese","CN","China Main",58108
24787,"??","hu liou","Mandarin Chinese","TW","Taiwan",31517
24787,"??","Hu liu","Mandarin Chinese","CN","China Main",58108
24787,"??","yu liou","Mandarin Chinese","TW","Taiwan",31517
24787,"??","Yu liu","Mandarin Chinese","CN","China Main",58108
24787,"??","yu liou","Mandarin Chinese","TW","Taiwan",31517
24787,"??","Yu liu","Mandarin Chinese","CN","China Main",58108
29523,"Albacore",,"English","AU","Australia",3287
29523,"Albacore",,"English","ZA","South Africa",3287
29523,"Amber fish",,"English","BB","Barbados",27295
29523,"Amber jack",,"English","BB","Barbados",27295
29523,"Amberjack",,"English","UY","Uruguay",54736
29523,"Amberjack",,"English","AU","Australia",6390
29523,"Amberjack",,"English","CU","Cuba",35205
29523,"Amberjack",,"English","US","USA",30426
29523,"Amoureuse grosse",,"French","RE","Reunion",33390
29523,"Arabaiana",,"Portuguese","BR","Brazil",38265
29523,"Arabaiana-pintada",,"Portuguese","BR","Brazil",38265
29523,"Australische",,"German","NA","Namibia",36731
29523,"Australsk ravfisk",,"Danish","DK","Denmark",51471
29523,"Bandit",,"English","AU","Australia",75154
29523,"Bernsteinfisch",,"German","DE","Germany",3383
29523,"Bravo",,"Spanish","CO","Colombia",3287
29523,"Buri",,"Japanese","JP","Japan",3383
29523,"California yellowtail",,"English","AU","Australia",75154
29523,"California yellowtail",,"English","GB","UK",3383
29523,"California yellowtail",,"English","US","USA",3383
29523,"Cape yellowtail",,"English","ZA","South Africa",4332
29523,"Charuteiro-azeite",,"Portuguese","AO","Angola",3166
29523,"Charuteiro-azeite",,"Portuguese","PT","Portugal",3383
29523,"Coronado",,"Spanish","CU","Cuba",35205
29523,"Coronado",,"Spanish","GT","Guatemala",3287
29523,"Dorado de la costa",,"Spanish","CL","Chile",3287
29523,"Esmedregal",,"Spanish","MX","Mexico",26550
29523,"Fortuno",,"Spanish","PE","Peru",5530
29523,"Gelbschwanz",,"German","DE","Germany",3383
29523,"Gelbschwanzmakrele",,"German","DE","Germany",557
29523,"Gelbschwanzmakrele",,"German","NA","Namibia",36731
29523,"Giant yellowtail",,"English","NA","Namibia",36731
29523,"Giant yellowtail",,"English","ZA","South Africa",3197
29523,"Gofi",,"Serbian","CS","Serbia",3383
29523,"Great ambejack",,"English","CU","Cuba",35205
29523,"Haku",,"Maori","NZ","New Zealand",5755
29523,"Hiramasa",,"Japanese","JP","Japan",559
29523,"Hoodlum",,"English","AU","Australia",75154
29523,"Huáng jian niú",,"Mandarin Chinese","CN","China Main",11230
29523,"Huáng tiáo shi",,"Mandarin Chinese","CN","China Main",11230
29523,"Huayaipe",,"Spanish","EC","Ecuador",3287
29523,"Inada",,"Japanese","JP","Japan",3383
29523,"Jenny lind",,"English","CU","Cuba",35205
29523,"Jurel de atleta amarilla",,"Spanish","MX","Mexico",3287
29523,"Jurel de Castilla",,"Spanish","MX","Mexico",3287
29523,"Kaapse geelstert",,"Afrikaans","ZA","South Africa",4332
29523,"Kahala 'opio",,"Hawaiian",,"Hawaii",58302
29523,"Kahu",,"English","AU","Australia",75154
29523,"Kahu",,"Maori","NZ","New Zealand",3287
29523,"Keltapyrstöpiikki",,"Finnish","FI","Finland",6401
29523,"King amberjack",,"English","AU","Australia",3287
29523,"King fish",,"English","PF","Fr Polynesia",4821
29523,"Kingfish",,"English","AU","Australia",6390
29523,"Kingfish",,"English","NZ","New Zealand",5755
29523,"Kingie",,"English","AU","Australia",6390
29523,"Kpindjikpankpan",,"Fon GBE","BJ","Benin",6315
29523,"Liche",,"French","PF","Fr Polynesia",4795
29523,"Ma`aki",,"Rapa","PF","Fr Polynesia",6784
29523,"Madregal rabo amarillo",,"Spanish","MX","Mexico",52299
29523,"Maga",,"Tagbanwa Calamian","PH","Philippines",31411
29523,"Maglatiko",,"Greek","GR","Greece",3383
29523,"Malahau koni igu",,"Gela","SB","Solomon Is",26367
29523,"Matavai",,"Tahitian",,"Tahiti",4795
29523,"Medregal australíano",,"Spanish","ES","Spain",39531
29523,"Medregal de rabo amarillo",,"Spanish","MX","Mexico",27736
29523,"Medregal del Cabo",,"Spanish","NI","Nicaragua",13613
29523,"Medregal rabo amarillo",,"Spanish","ES","Spain",82178
29523,"Northern kingfish",,"English","NZ","New Zealand",9258
29523,"Olhete",,"Portuguese","BR","Brazil",3287
29523,"Olho-de-boi",,"Portuguese","BR","Brazil",7145
29523,"Orhani",,"Serbian","CS","Serbia",3383
29523,"Peixe-azeite",,"Portuguese","AO","Angola",3166
29523,"Peixe-limão",,"Portuguese","AO","Angola",3166
29523,"Perico",,"Spanish","PE","Peru",5530
29523,"Pez limón",,"Spanish","UY","Uruguay",54736
29523,"Pitangola",,"Portuguese","BR","Brazil",38265
29523,"Pu-shi-ri",,"Korean","KR","Korea Rep",11230
29523,"Reuse geelstert",,"Afrikaans","NA","Namibia",36731
29523,"Reuse geelstert",,"Afrikaans","ZA","South Africa",3197
29523,"Ricciola",,"Italian","IT","Italy",3383
29523,"Ricciola australiana",,"Italian","IT","Italy",3383
29523,"Ricciola del Pacifico",,"Italian","IT","Italy",82057
29523,"Sari kuyruk",,"Turkish","TR","Turkey",3383
29523,"Seriola lalanda",,"Polish","PL","Poland",6313
29523,"Sériole chicard",,"French","FR","France",82178
29523,"Sériole chicard",,"French","FR","France",171
29523,"Sériole chinchard",,"French","FR","France",36731
29523,"Serviola",,"Spanish","ES","Spain",3383
29523,"Silver king",,"English","AU","Australia",3287
29523,"Southern yellowtail",,"English","AU","Australia",6390
29523,"Tapiranga",,"Portuguese","BR","Brazil",54972
29523,"Tapireça",,"Portuguese","BR","Brazil",42062
29523,"Tapireçá",,"Portuguese","BR","Brazil",38265
29523,"Tasmanian yellowtail",,"English","AU","Australia",75154
29523,"Torema",,"Spanish","CL","Chile",52084
29523,"Urubaiana",,"Portuguese","BR","Brazil",38265
29523,"Vidriola",,"Spanish","CL","Chile",52084
29523,"Xaréu rabo amarelo",,"Portuguese","MZ","Mozambique",5213
29523,"Yellowtail",,"English","AU","Australia",52790
29523,"Yellowtail",,"English","CA","Canada",11980
29523,"Yellowtail",,"English",,"Can Br Colum",11980
29523,"Yellowtail",,"English","NZ","New Zealand",5755
29523,"Yellowtail",,"English","SH","St Helena",4905
29523,"Yellowtail",,"English","ZA","South Africa",3287
29523,"Yellowtail",,"English","US","USA",3814
29523,"Yellowtail amberjack",,"English","AU","Australia",75154
29523,"Yellowtail amberjack",,"English","GB","UK",83882
29523,"Yellowtail jack",,"Spanish","MX","Mexico",52299
29523,"Yellowtail kingfish",,"English",,"Hawaii",58302
29523,"Yellowtail kingfish",,"English","AU","Australia",9563
29523,"Yellowtail kingfish",,"English","AU","Australia",50831
29523,"Yellowtail kingfish",,"English","SB","Solomon Is",26367
29523,"Yellowtail kingfish",,"English","NZ","New Zealand",9258
29523,"Yellowtail kingfish",,"English","GB","UK",3383
29523,"???","Busiri","Korean","KR","Korea Rep",77001
29523,"???","Lan bei shi","Mandarin Chinese","CN","China Main",58108
29523,"???","Lan bei shih","Mandarin Chinese","CN","China Main",31517
29523,"???","Chang bei shih","Mandarin Chinese","CN","China Main",31517
29523,"???","Chang bei shi","Mandarin Chinese","CN","China Main",58108
29523,"?????","Ma she de lan shih","Mandarin Chinese","CN","China Main",31517
29523,"?????","Ma she de lan shi","Mandarin Chinese","CN","China Main",58108
29523,"???","huang wei shih","Mandarin Chinese","CN","China Main",31517
29523,"???","huang tiao shih","Mandarin Chinese","CN","China Main",31517
29523,"???","Huang wei shi","Mandarin Chinese","CN","China Main",58108
29523,"???","Huang tiao shi","Mandarin Chinese","CN","China Main",58108
58485,"Al karch",,"Arabic","MA","Morocco",171
58485,"Almindelig makohaj",,"Danish","DK","Denmark",51471
58485,"Amlez",,"Hebrew","IL","Israel",171
58485,"Anequim",,"Portuguese","PT","Portugal",84426
58485,"Anequim",,"Portuguese","BR","Brazil",38265
58485,"Anequim",,"Portuguese","CV","Cape Verde",27000
58485,"Anequin barbatana curta",,"Portuguese","MZ","Mozambique",5213
58485,"Aozame",,"Japanese","JP","Japan",11083
58485,"Aso-polota",,"Samoan","WS","Samoa",592
58485,"Atlantic mako",,"English","CU","Cuba",35205
58485,"Atlantic mako",,"English","GB","UK",3383
58485,"Atunero",,"Spanish","ES","Spain",5969
58485,"Blauhai",,"German","DE","Germany",5969
58485,"Bleu pointu",,"French","MU","Mauritius",5503
58485,"Blue pointer",,"English","ID","Indonesia",58048
58485,"Blue pointer",,"English","AU","Australia",6871
58485,"Blue pointer",,"English","US","USA",13121
58485,"Blue shark",,"English","MU","Mauritius",5503
58485,"Bonito shark",,"English","GB","UK",3383
58485,"Cá Nhám mõm nh?m",,"Vietnamese","VN","Viet Nam",55784
58485,"Cação-anequim ",,"Portuguese","BR","Brazil",54964
58485,"Cação-atum",,"Portuguese","BR","Brazil",42062
58485,"Cação-atun",,"Portuguese","BR","Brazil",54970
58485,"Cação-moro",,"Portuguese","BR","Brazil",54964
58485,"Cagna",,"Italian","IT","Italy",26335
58485,"Cagnizzo",,"Italian","IT","Italy",26335
58485,"Canavar baligi",,"Turkish","TR","Turkey",41476
58485,"Cane de mare",,"Spanish","CU","Cuba",35205
58485,"Cane de mare",,"Spanish","ES","Spain",5969
58485,"Canesca",,"Italian","IT","Italy",26335
58485,"Cani di mari",,"Italian","IT","Italy",26335
58485,"Caniscu",,"Italian","IT","Italy",26335
58485,"Carcharias",,"Greek","GR","Greece",171
58485,"Carito",,"Spanish","CO","Colombia",36754
58485,"Cawar",,"Somali","SO","Somalia",30573
58485,"Chlarm",,"Khmer","KH","Cambodia",31154
58485,"Ch'ong-sang-a-ri",,"Korean","KR","Korea Rep",11230
58485,"Cranicia",,"Italian","IT","Italy",26335
58485,"Deeba",,"Arabic","EG","Egypt",171
58485,"Dentuda",,"Spanish","CU","Cuba",35205
58485,"Dentuse",,"Spanish","CU","Cuba",35205
58485,"Diamante",,"Spanish","ES","Spain",5969
58485,"Dientuse",,"Spanish","CU","Cuba",35205
58485,"Dientuso",,"Spanish","ES","Spain",5969
58485,"Dientuso azul",,"Spanish","CU","Cuba",26340
58485,"Dikburun",,"Turkish","TR","Turkey",3383
58485,"Dikburuncanavar baligi",,"Turkish","TR","Turkey",41476
58485,"Dog shark",,"English","SH","St Helena",4905
58485,"Ganumu sora",,"Telugu","IN","India",30353
58485,"Ganumu sorrah",,"Tamil","IN","India",30353
58485,"Ganumu-sorrah",,"Tamil","IN","India",6867
58485,"Gisandoo",,"Wolof","SN","Senegal",30556
58485,"Guissando",,"Wolof","SN","Senegal",56247
58485,"Haai",,"Dutch","SR","Suriname",26556
58485,"Haringhaai",,"Dutch","NL","Netherlands",3383
58485,"Hiu anjing",,"Bahasa Indonesia","ID","Indonesia",58048
58485,"Hiu kakap",,"Bahasa Indonesia","ID","Indonesia",58048
58485,"Hiu mako",,"Bahasa Indonesia","ID","Indonesia",58048
58485,"Hiu tenggiri",,"Bahasa Indonesia","ID","Indonesia",58048
58485,"Hui qing sha",,"Mandarin Chinese","CN","China Main",11230
58485,"Janequín",,"Spanish","ES","Canary Is",6808
58485,"Jerung",,"Malay","MY","Malaysia",85449
58485,"Jerung-mako sirip pendek ",,"Malay","MY","Malaysia",85449
58485,"Kooseh-e-vahshi",,"Persian","IR","Iran",47533
58485,"Kortvin-mako",,"Afrikaans","NA","Namibia",36731
58485,"Kortvin-mako",,"Afrikaans","ZA","South Africa",6581
58485,"Kortvinmakreelhaai",,"Dutch","NL","Netherlands",43454
58485,"Kucak",,"Croatian","HR","Croatia",58723
58485,"Kucina",,"Serbian","CS","Serbia",3383
58485,"Kucina",,"Serbian","ME","Montenegro",84426
58485,"Kucina",,"Serbian","CS","Serbia",84426
58485,"Kurzflossen-Mako",,"German","DE","Germany",58723
58485,"Kurzflossen-Makohai",,"German","DE","Germany",58723
58485,"Lamie",,"French","FR","France",5969
58485,"Mackerel porbeagle",,"English","CU","Cuba",35205
58485,"Mackerel shark",,"English","ID","Indonesia",58048
58485,"Mackerel shark",,"English","GB","UK",84426
58485,"Mackerel shark",,"English","AU","Australia",6871
58485,"Mackerel shark",,"English","SH","St Helena",5288
58485,"Mackerel shark",,"English","US","USA",35205
58485,"Maco",,"Spanish","ES","Spain",5969
58485,"Mako",,"Tahitian",,"Tahiti",58996
58485,"Mako",,"Italian","IT","Italy",58723
58485,"Mako",,"Spanish","MX","Mexico",52299
58485,"Mako",,"English","GB","UK",54735
58485,"Mako",,"English","BS","Bahamas",5521
58485,"Mako",,"Portuguese","BR","Brazil",42072
58485,"Mako",,"French","FR","France",171
58485,"Mako",,"German","DE","Germany",3383
58485,"Mako",,"Creole, French","MU","Mauritius",5503
58485,"Mako",,"English","MU","Mauritius",5503
58485,"Mako",,"English","AN","NethAntilles",35205
58485,"Mako",,"English","NZ","New Zealand",26346
58485,"Mako",,"Maori","NZ","New Zealand",5755
58485,"Mako",,"Spanish","PE","Peru",5530
58485,"Mako",,"English","PT","Azores Is",35204
58485,"Mako",,"English","PR","Puerto Rico",35205
58485,"Mako",,"Swedish","SE","Sweden",48591
58485,"Mako",,"English","US","USA",35205
58485,"Mako paala",,"Niuean","NU","Niue",3804
58485,"Mako shark",,"English","ID","Indonesia",58048
58485,"Mako shark",,"English","AU","Australia",6871
58485,"Mako shark",,"English","NZ","New Zealand",9258
58485,"Mako shark",,"English","NU","Niue",3804
58485,"Mako shark",,"English","US","USA",13121
58485,"Makohai",,"German","DE","Germany",5969
58485,"Makrelenhai",,"German","DE","Germany",3383
58485,"Makrelhaj",,"Danish","DK","Denmark",6302
58485,"Makrellhai",,"Norwegian","NO","Norway",3383
58485,"Makrillhaj",,"Swedish","SE","Sweden",3383
58485,"Makrillihai",,"Finnish","FI","Finland",3383
58485,"Ma'o aahi",,"Tahitian",,"Tahiti",58996
58485,"Ma'o a'ahi",,"Tahitian",,"Tahiti",13767
58485,"Marache",,"French","FR","France",171
58485,"Marracho",,"Portuguese","CV","Cape Verde",27000
58485,"Marracho",,"Portuguese","PT","Azores Is",35204
58485,"Marracho-azul",,"Portuguese","PT","Portugal",26999
58485,"Marrajo",,"Spanish","CL","Chile",52084
58485,"Marrajo",,"Spanish","ES","Spain",39531
58485,"Marrajo",,"Spanish","ES","Canary Is",6808
58485,"Marrajo dientuso",,"Spanish","NI","Nicaragua",13613
58485,"Marrajo dientuso",,"Spanish","ES","Spain",82178
58485,"Meanto",,"Italian","IT","Italy",26335
58485,"Meikotsu",,"Japanese","JP","Japan",3383
58485,"Moro",,"Spanish","UY","Uruguay",54736
58485,"Moro shark",,"English","UY","Uruguay",54736
58485,"Moussodji",,"Unknown","CG","Congo Rep",56247
58485,"Muanto",,"Italian","IT","Italy",26335
58485,"Ngutukao",,"Maori","NZ","New Zealand",26346
58485,"Ossirina",,"Italian","IT","Italy",3383
58485,"Oxyrhine",,"French","FR","France",84426
58485,"Papa nyamarasi",,"Swahili","TZ","Tanzania",2871
58485,"Papa nyamzani",,"Swahili","TZ","Tanzania",2871
58485,"Papa sumbwi",,"Swahili","TZ","Tanzania",2871
58485,"Pating",,"Tagalog","PH","Philippines",2857
58485,"Peau bleue",,"Creole, French","MU","Mauritius",5503
58485,"Peixe-ruim",,"Portuguese","CV","Cape Verde",27000
58485,"Pesce tondo",,"Spanish","CU","Cuba",35205
58485,"Peshkagen tonil",,"Albanian","AL","Albania",33798
58485,"Peshkaqen tonil",,"Albanian","AL","Albania",39227
58485,"Pisci tunnu",,"Italian","IT","Italy",26335
58485,"Pixxiplamptu",,"Maltese","MT","Malta",33971
58485,"Pixxitondu",,"Maltese","MT","Malta",33971
58485,"Pointed nose shark",,"English","GY","Guyana",35205
58485,"Psina du gonasa",,"Serbian","CS","Serbia",3383
58485,"Qarsh",,"Arabic","LB","Lebanon",32888
58485,"Rechin macrou",,"Rumanian","RO","Romania",39152
58485,"Rekin ostronosy",,"Polish","PL","Poland",6313
58485,"Requin bleu",,"French","MU","Mauritius",5503
58485,"Requin mako",,"French","FR","France",50675
58485,"Requin maquereau",,"French","MU","Mauritius",5503
58485,"Requin maquereau",,"French","SN","Senegal",30556
58485,"Requin taupe bleu",,"French","PF","Fr Polynesia",58996
58485,"Requin-taupe bleu",,"French","FR","France",3383
58485,"Requin-tigre",,"Creole, French","MU","Mauritius",33390
58485,"Rinquim",,"Portuguese","PT","Azores Is",35204
58485,"Rynchocarcharias",,"Greek","GR","Greece",171
58485,"Rynchokarcharias",,"Greek","GR","Greece",41475
58485,"Sartji",,"Sranan","SR","Suriname",26556
58485,"Sharpnose mackerel shark",,"English","GY","Guyana",35205
58485,"Sharpnose mackerel shark",,"English","TT","Trinidad Tob",35205
58485,"Sharp-nose mackerel shark",,"English","GB","UK",3383
58485,"Sharp-nosed mackerel shark",,"English","GB","UK",5969
58485,"Sharp-nosed shark",,"English","GY","Guyana",35205
58485,"Sharp-nosed shark",,"English","TT","Trinidad Tob",35205
58485,"Shortfin Mako",,"English","CU","Cuba",54206
58485,"Shortfin mako ",,"English","MY","Malaysia",85449
58485,"Shortfin mako",,"English","AU","Australia",2334
58485,"Shortfin mako",,"English","IN","India",6867
58485,"Shortfin mako",,"English","MT","Malta",41523
58485,"Shortfin mako",,"English","NZ","New Zealand",26346
58485,"Shortfin mako",,"English","PG","Papua N Guin",6993
58485,"Shortfin mako",,"English","PT","Azores Is",35204
58485,"Shortfin mako",,"English","SH","St Helena",5288
58485,"Shortfin mako",,"English","ZA","South Africa",6581
58485,"Shortfin mako",,"English","GB","UK",83882
58485,"Shortfin mako",,"English","US","USA",52299
58485,"Shortfin shark",,"English","IN","India",30353
58485,"Sidi",,"Wolof","SN","Senegal",56247
58485,"Sildehaj",,"Danish","DK","Denmark",3383
58485,"Sivriburuncanavar baligi",,"Turkish","TR","Turkey",41476
58485,"Skyllopsaro",,"Greek","CY","Cyprus",171
58485,"Snapper shark",,"English","ID","Indonesia",58048
58485,"Snapper shark",,"English","AU","Australia",6871
58485,"Solraig",,"Catalan","ES","Spain",35117
58485,"Sombreiro",,"Portuguese","BR","Brazil",42072
58485,"Spitssnuitmakreelhaai",,"Dutch","AN","NethAntilles",35205
58485,"Squalo mako",,"Italian","IT","Italy",26335
58485,"Squalo mako",,"Italian","MT","Malta",41523
58485,"Taupe bleu",,"French","FR","France",171
58485,"Taupe bleue",,"French","FR","France",82178
58485,"Taupe bleue",,"French","FR","France",26999
58485,"Tiburón",,"Spanish","CL","Chile",52084
58485,"Tiburón azujelo",,"Spanish","ES","Spain",5969
58485,"Tiburón bonito",,"Spanish","PE","Peru",5530
58485,"Tiburón bonito",,"Spanish","ES","Spain",5969
58485,"Tiburon carite",,"Spanish","PR","Puerto Rico",35205
58485,"Tiburón carite",,"Spanish","PR","Puerto Rico",58971
58485,"Tiburón carite",,"Spanish","VE","Venezuela",51848
58485,"Tiburón carito",,"Spanish","ES","Spain",5969
58485,"Tiburón marrajo",,"Spanish","MX","Mexico",27736
58485,"Tinto",,"Spanish","EC","Ecuador",40498
58485,"Tinto",,"Spanish","ES","Spain",5969
58485,"Tribon blou",,"Papiamento","AN","NethAntilles",35205
58485,"Tribon mula",,"Papiamento","AN","NethAntilles",35205
58485,"Tubarão",,"Creole, Portuguese","CV","Cape Verde",27000
58485,"Tubarao-anequim",,"Portuguese","PT","Portugal",3383
58485,"Tubarão-anequim",,"Portuguese","CV","Cape Verde",27000
58485,"Tubarão-anequim",,"Portuguese","PT","Portugal",26388
58485,"Tubarão-azul",,"Creole, Portuguese","CV","Cape Verde",27000
58485,"Tubarão-sombreiro",,"Portuguese","BR","Brazil",38265
58485,"Tunnu palamitu",,"Italian","IT","Italy",26335
58485,"Walandol",,"Serer","SN","Senegal",56247
58485,"Žralok mako krátkoploutvý",,"Czech","CZ","Czech Rep",51055
58485,"?a??a??a?","Karcharias","Greek","GR","Greece",9057
58485,"??????a??a??a?","Rygchokarcharias","Greek","GR","Greece",41475
58485,"S?????a??","Skylopsaro","Greek","GR","Greece",9057
58485,"???????",,"Tamil","IN","India",
58485,"????? ????",,"Tamil","IN","India",
58485,"????","Cheongsangai","Korean","KR","Korea Rep",77001
58485,"????","jian wun cing sha","Mandarin Chinese","CN","China Main",31517
58485,"????","Jian wen qing sha","Mandarin Chinese","CN","China Main",58108
58485,"???","huei cing jiao","Mandarin Chinese","TW","Taiwan",31517
58485,"???","huei cing sha","Mandarin Chinese","CN","China Main",31517
58485,"???","Hui qing jiao","Mandarin Chinese","CN","China Main",58108
58485,"???","Hui qing sha","Mandarin Chinese","CN","China Main",58108
58485,"???","Yan zai sha","Mandarin Chinese","CN","China Main",58108
58485,"???","yan zai sha","Mandarin Chinese","TW","Taiwan",31517
58485,"???","ma jia sha","Mandarin Chinese","TW","Taiwan",31517
58485,"???","Ma jia sha","Mandarin Chinese","CN","China Main",58108
112090,"Adolfo's Panzerwels",,"German","DE","Germany",2059
112090,"Adolf's catfish",,"English","US","USA",37395
112090,"Rusomonninen",,"Finnish","FI","Finland",51086
112090,"?????","A dao fu bing nian","Mandarin Chinese","CN","China Main",31517
112090,"?????","A dao fu bing nian","Mandarin Chinese","CN","China Main",58108
